District,State,Birth_Registration,Electricity,Drinking_Water,Sanitation,Clean_Fuel,Health_Insurance,Female_Literacy,Female_10Y_Schooling,Early_Marriage,Adolescent_Pregnancy,Menstrual_Hygiene,ANC_First_Trimester,ANC_4plus,Postnatal_Care,Institutional_Births,Skilled_Birth_Attendance,Fully_Vaccinated,Vitamin_A,Diarrhoea_Prevalence,Stunting,Wasting,Underweight,Child_Anaemia,Infrastructure_Score,Education_Gender_Score,Maternal_Health_Score,Child_Health_Score,Child_Health_Indicators_Available,Overall_Development_Score,Development_Rank
Shivpuri,Madhya Pradesh,0.754646840148699,0.911216429699842,0.7755865351921115,0.37176037388471894,0.2638736565036192,0.39083195364238416,0.39021596858638746,0.10230624832394743,0.43568824856795696,0.7542186353631695,0.5479842243645925,0.6765829694323144,0.5127797221338424,0.8477736051502146,0.9295165394402036,0.9126846220677671,0.39066622691292874,0.5947360973538984,0.8262528618672094,0.4516332982086406,0.6807436309387193,0.4769063575439233,0.35340796372396194,0.5779859648452291,0.44608266504121075,0.7758674916448685,0.5391923480784688,7,0.5847821174024443,546
Tikamgarh,Madhya Pradesh,0.9258570838496488,0.9905213270142181,0.6591295477728665,0.38719728083840815,0.2579513051107699,0.40697433774834435,0.5240510471204187,0.1638508983641727,0.4336052768616559,0.8022743947175348,0.6855828220858895,0.7962609170305677,0.6341075405663379,0.8307403433476396,0.8702290076335879,0.9084853750362005,,0.46328003396066236,0.8890867463749682,0.6977871443624868,0.6495294927702547,0.49809817062126427,0.39676916536771994,0.6046051470557093,0.5218728878299344,0.8079646367228666,0.5990917922428927,6,0.6333836159628508,452
Chhatarpur,Madhya Pradesh,0.7199504337050805,0.8976303317535547,0.7704862291737504,0.37133550488599354,0.23601667032243911,0.16483857615894038,0.41034031413612565,0.1492357200321802,0.3204304808193022,0.7586206896551724,0.5944347063978965,0.5386189956331878,0.3448934139357302,0.6339860515021459,0.8119592875318067,0.774688676513177,0.5532651715039577,0.5406820432998445,0.8417705418468583,0.3266596417281349,0.6997934358503558,0.5033508422387248,0.11718860705682314,0.526709624333293,0.4466123822081354,0.6208292850232094,0.5118157547892428,7,0.5264917615884701,628
Panna,Madhya Pradesh,0.741429161503511,0.8669826224328596,0.7539952397143829,0.2063447103809659,0.14794911164729108,0.11806705298013245,0.39823298429319365,0.13904532046124962,0.6040617948272868,0.7079970652971387,0.40885188431200703,0.4793941048034935,0.2811538869445328,0.6512875536480686,0.7969465648854963,0.7969881262670142,0.41408311345646437,0.7012876751096647,0.8018315950139914,0.3275026343519494,0.5701170530181318,0.41912696975185654,0.2978602805724813,0.47246131644319056,0.45163780983817514,0.6011540473097211,0.5045441887535056,7,0.5074493405861481,651
Sagar,Madhya Pradesh,0.8686493184634448,0.9557661927330172,0.7737164229853791,0.5604022093187935,0.2646413687212108,0.2723509933774834,0.5845876963350785,0.25838026280504145,0.6283631314007986,0.7652237710931767,0.5505039439088518,0.4945414847161572,0.3346060027574504,0.6241952789699571,0.8332061068702292,0.7460179554011004,0.6024076517150396,0.5694071034385172,0.7148308318494022,0.3782929399367756,0.75281156759238,0.4823401557688825,0.17287799348164945,0.6159210842665549,0.5574117611085894,0.6065133657429789,0.5247097491118067,7,0.5761389900574825,564
Damoh,Madhya Pradesh,0.7738537794299876,0.9140600315955767,0.6766405984359062,0.16130859651607427,0.21353366966440007,0.21119619205298013,0.48576570680628284,0.15057656208098683,0.5040791529248394,0.7831988261188555,0.3528702892199825,0.5560862445414846,0.4461766889383816,0.6824034334763949,0.808905852417303,0.7855487981465392,0.3532321899736148,0.7444460166973256,0.7339099465784787,0.42887249736564803,0.7305485425751664,0.5450099619634124,0.2724953946436163,0.4917654779491542,0.45529810743018945,0.6558242035040207,0.5440735071138946,7,0.5367403239993147,613
Satna,Madhya Pradesh,0.8996282527881041,0.9289099526066351,0.8753825229513771,0.3699192748902422,0.29205966220662427,0.21574917218543047,0.56315445026178,0.23947438991686776,0.7762541225481687,0.9739545121056493,0.5526950043821209,0.5766921397379913,0.4999469721073284,0.7554989270386266,0.8159033078880407,0.8022009846510282,,0.48705249752370183,0.8974815568557619,0.23667017913593247,0.7167775992655497,0.5642093823582685,0.19356667139010925,0.5969414729380689,0.6211064958429173,0.6900484662846031,0.5159596477548873,6,0.6060140207051192,501
Rewa,Madhya Pradesh,0.8723667905824039,0.8900473933649288,0.6953417205032302,0.2380682622857952,0.13983329677560868,0.29201158940397354,0.4767670157068062,0.12670957361222848,0.5108488109703176,0.8250183418928834,0.3458588957055215,0.3462063318777292,0.30363771343726803,0.7081545064377682,0.7510178117048347,0.7085143353605561,0.5108839050131927,0.7744446016697326,0.6939709997456118,0.4982086406743941,0.6724810649529492,0.5587755841333092,0.2476973218081338,0.5212781754859901,0.4570405275775514,0.5635061397636314,0.5652088739996176,7,0.5267584292066977,626
Umaria,Madhya Pradesh,0.9386617100371748,0.9421800947867299,0.6511390683441007,0.34626823396119527,0.2001535424435183,0.19360513245033115,0.475458115183246,0.17176186645213193,0.6320083318868251,0.8272193690388848,0.4401840490797546,0.7213427947598254,0.47194824477675257,0.8684281115879828,0.9006361323155216,0.7916304662612221,0.8456464379947229,0.8085467666619499,0.8888323581785806,0.32370916754478396,0.7473031902685334,0.4674877739539939,0.3400878560294742,0.545334630337175,0.5093263463281685,0.7507971499402609,0.6316590786617198,7,0.6092793013168311,497
Neemuch,Madhya Pradesh,0.9919454770755886,0.985781990521327,0.8594015640938457,0.5618184393145447,0.4801491555165606,0.43656870860927155,0.4883835078534032,0.19120407615982835,0.4908869987849332,0.8514306676449009,0.6313540753724802,0.853711790393013,0.5962456251988546,0.917247854077253,0.9681933842239185,0.9564147118447726,0.8131596306068601,0.6882694212537145,0.8786568303230731,0.5818756585879873,0.8019279320633462,0.6290527078427822,0.25931699022247406,0.7192775558551897,0.5306518651631091,0.8583626731475622,0.6646084529857481,7,0.6932251367879023,312
Mandsaur,Madhya Pradesh,0.9578686493184633,0.9977883096366511,0.6183270996259775,0.511400651465798,0.4053520508883527,0.4892384105960265,0.46809554973821976,0.1402520783051756,0.39576462419718794,0.7758620689655172,0.5896143733567046,0.8227347161572052,0.5983667409057164,0.9214055793991415,0.9917302798982187,0.9475818129163046,0.5895448548812665,0.8552426772322063,0.92520987026202,0.6255005268703898,0.8021574477851734,0.7156312262271328,0.42666855604364456,0.6633291952552115,0.47391773891256106,0.8563638258553172,0.705707879900262,7,0.674829659980838,358
Ratlam,Madhya Pradesh,0.9448574969021065,0.9674565560821484,0.8466507990479429,0.5687579662937262,0.48782627769247644,0.38017384105960267,0.4059227748691099,0.137302225797801,0.4570387085575421,0.7208363903154806,0.5571866783523225,0.7347161572052401,0.6440767843885884,0.7997585836909872,0.9388040712468193,0.9438169707500724,0.8845646437994723,0.8280741474458754,0.7629102009666752,0.6663856691253951,0.7300895111315125,0.6118456801304112,0.3042369278730338,0.6992871561796671,0.4556573555784512,0.8122345134563416,0.6840152543531965,7,0.6627985698919141,378
Ujjain,Madhya Pradesh,0.9250309789343247,0.9769352290679304,0.9092145528731723,0.6173346551479961,0.5713972362360167,0.3579263245033113,0.4533704188481676,0.20662375972110483,0.42110744662384997,0.814013206162876,0.7199824715162139,0.5556768558951966,0.5927457842825326,0.7989538626609441,0.9632315521628501,0.8598320301187372,0.8952836411609499,0.8638743455497384,0.812770287458662,0.5462592202318229,0.4190957080560019,0.4749139648614382,0.19668414340371274,0.7263064961271253,0.5230194605744425,0.754088017024052,0.6012687586746178,7,0.6511706831000594,411
Dewas,Madhya Pradesh,0.8911606774060307,0.9867298578199052,0.8908534512070724,0.5717320492848039,0.46446589164290414,0.3509933774834437,0.4694044502617802,0.1890587288817377,0.5118902968234681,0.9185619955979457,0.6580850131463629,0.48580786026200873,0.47417541626895743,0.7958690987124463,0.9011450381679391,0.8819866782507964,0.7879287598944591,0.8376963350785341,0.7847875858560163,0.5026343519494204,0.6343814551296764,0.5738090925556965,0.22757545699305654,0.6926558841406933,0.5494000969422589,0.7077968183324296,0.62125900535098,7,0.6427779511915904,429
Dhar,Madhya Pradesh,0.8729863692688971,0.9248025276461297,0.8160489629377764,0.46310720861067844,0.3964685237990787,0.30111754966887416,0.32657068062827227,0.13636363636363635,0.5407047387606319,0.7164343360234776,0.5386722173531989,0.7561408296943232,0.7646622123236821,0.8909603004291846,0.942111959287532,0.943382565884738,,0.758879298146314,0.8595777155939965,0.6699683877766069,0.4262106954326371,0.4799855098714001,0.43191157715743234,0.6290885236552392,0.4517491218258434,0.859451573523892,0.6044221973297312,6,0.6361778540836764,446
Indore,Madhya Pradesh,0.929368029739777,1.0,0.9807888473308399,0.8607845914176463,0.8584119324413247,0.4052152317880795,0.7053337696335078,0.45736122284794845,0.6235028640860962,0.8455612619222304,0.8208808063102542,0.8191866812227073,0.7448297804645243,0.9071888412017165,0.955470737913486,0.9681436432088039,0.7455474934036939,0.6627989245790293,0.8674637496820148,0.6727081138040041,0.6155611659398669,0.6792247781199058,0.23664446648717588,0.8390947721196111,0.6905279849600074,0.8789639368022476,0.6399926702879558,7,0.7621448410424555,148
Khargone (West Nimar),Madhya Pradesh,0.8882693102023957,0.9614533965244866,0.948656919415165,0.631355332105934,0.5809388023689405,0.4398799668874172,0.3785994764397906,0.18275677125234646,0.7694844645026905,0.7523844460748349,0.6617002629272568,0.6338700873362445,0.6041998090995864,0.7876877682403433,0.9078880407124684,0.8294236895453229,0.6279683377308707,0.9692939012310742,0.863139150343424,0.615595363540569,0.4734909341289879,0.3330918311900018,0.34051296584951113,0.7417589545840566,0.5489850842393839,0.7526138789867931,0.6032989262877769,7,0.6616642110245026,380
Barwani,Madhya Pradesh,0.7912019826517968,0.9785150078988939,0.8374702482148929,0.4495114006514658,0.3493090590041676,0.29045943708609273,0.22693062827225127,0.07696433360150173,0.48602673147023084,0.6713132795304475,0.4629710780017528,0.8527565502183406,0.6348499310637394,0.7567060085836909,0.8105597964376591,0.8538951636258325,0.6065303430079155,0.6727041177302958,0.8984991096413126,0.3112750263435194,0.6690383291255452,0.38742981343959426,0.24500495961456717,0.6160778559178849,0.38484121017523687,0.7817534899858525,0.5414973855575357,7,0.5810424854091275,556
Rajgarh,Madhya Pradesh,0.8031805039239983,0.931121642969984,0.5617137028221693,0.2634187792097437,0.17767054178547925,0.2687293046357616,0.2928664921465968,0.10378117457763474,0.2015275125846207,0.8037417461482026,0.4616564417177914,0.6651200873362445,0.5386573337575564,0.648068669527897,0.8944020356234099,0.8289892846799883,0.5364445910290238,0.6395924720532051,0.7672348003052659,0.6948366701791359,0.5873307321551526,0.6440862162651694,0.2549241887487602,0.500972412557856,0.3727146734349692,0.7150474821850192,0.5892070958193875,7,0.544485415999308,606
Vidisha,Madhya Pradesh,0.9320528707145807,0.9589257503949448,0.9272356341380482,0.5091346834725959,0.25411274402281203,0.48644453642384106,0.4955824607329843,0.10914454277286133,0.6044089567783371,0.7153338224504768,0.5455740578439965,0.7991266375545851,0.531127372998197,0.84375,0.8805343511450383,0.878077034462786,0.6365435356200527,0.5732276779397198,0.7860595268379548,0.5072708113804004,0.7225154923112234,0.5066111211737006,0.6125832506730905,0.6779843698611371,0.4940087681157312,0.7865230792321214,0.6206873451337345,7,0.644800890585681,425
Bhopal,Madhya Pradesh,0.886204047914085,0.9870458135860981,0.9444066643998641,0.7127885568616343,0.822548804562404,0.5122102649006622,0.6982984293193718,0.45347278090640913,0.8038534976566569,0.8653705062362437,0.7610648553900088,0.871042576419214,0.6385618835507476,0.8653433476394851,0.9778625954198475,0.8861859252823632,,0.6439790575916231,0.9419994912236072,0.8583772391991571,0.6286435620840027,0.6022459699329832,0.3827405413065042,0.8108673587041246,0.716412013901738,0.8477992656623314,0.6763309768896463,6,0.7628524037894601,145
Sehore,Madhya Pradesh,0.829409334985543,0.9734597156398104,0.8673920435226115,0.6503328140490016,0.2754990129414345,0.33205711920529807,0.5085078534031414,0.19589702333065162,0.623329283110571,0.8466617754952311,0.44960560911481157,0.4390010917030568,0.43069254427829035,0.6630901287553649,0.9321882951653946,0.8107442803359398,0.34581134564643795,0.6095938870807983,0.7725769524294074,0.8164383561643834,0.6369061280697728,0.6305017207027712,0.1857729913561003,0.6546916733906165,0.5248003088908814,0.6551432680476094,0.5710859116356674,7,0.6014302904911937,511
Raisen,Madhya Pradesh,0.9039653035935563,0.9785150078988939,0.8713022781366884,0.5715904262852287,0.33230971704321116,0.412148178807947,0.6549410994764397,0.2817109144542772,0.7816351327894463,0.9380044020542919,0.5540096406660824,0.7670578602620087,0.5539293668469615,0.8559549356223176,0.9494910941475827,0.8717057631045468,,0.6439790575916231,0.8193843805647417,0.6370916754478398,0.6173972917144824,0.6701684477449737,0.48675074394218504,0.678305151960921,0.6420602378881075,0.7996278039966835,0.6457952661676409,6,0.6914471150033382,317
Betul,Madhya Pradesh,0.889714993804213,0.9402843601895734,0.7805168310098607,0.43322475570032576,0.3006141697740733,0.5186258278145696,0.612892670157068,0.3358809332260659,0.8055893074119076,0.9123257520176082,0.5892857142857143,0.6905021834061136,0.7387846006999681,0.8115611587982832,0.8423664122137406,0.7604981175789168,0.6851912928759893,0.9289656148294895,0.8644110913253625,0.6292939936775552,0.6033968326830389,0.5613113566382902,0.5345047470596571,0.6438301563821026,0.6511948754196728,0.7687424945394045,0.6867249898699118,7,0.6876231290527729,328
Harda,Madhya Pradesh,0.8618339529120199,0.9633491311216431,0.8694321659299556,0.5602605863192183,0.5375082254880456,0.33288493377483447,0.5782068062827225,0.23022257978010188,0.8267661864259677,0.855832721936904,0.6759421560035057,0.6707150655021834,0.7157704952805175,0.7905042918454936,0.8519083969465651,0.7693310165073848,0.8482849604221635,0.8838262346115751,0.8369371661154923,0.45900948366701794,0.45949047509754415,0.5009961963412426,0.13986113079212134,0.6875448325909529,0.6333940900858404,0.759645853216429,0.589772235292451,7,0.6675892527964182,372
Hoshangabad,Madhya Pradesh,0.8686493184634448,0.9121642969984202,0.8900034002040123,0.5558702733323891,0.4244351831542005,0.28425082781456956,0.5718259162303665,0.29404666130329843,0.7106405137996875,0.810344827586207,0.5134750219106048,0.2190229257641921,0.28741117827977514,0.5726931330472103,0.8950381679389313,0.7396466840428613,0.56217018469657,0.8011886231781521,0.7667260239124905,0.5430979978925183,0.6550378700941015,0.6366600253577251,0.23650276321383018,0.655895549994506,0.5800665881660327,0.542762417814594,0.6001976411921983,7,0.5947305492918328,525
Katni,Madhya Pradesh,0.9345311854605535,0.9330173775671404,0.8976538592315539,0.3432941509701175,0.2294362798859399,0.17570364238410596,0.5469568062827226,0.2527487262000536,0.7016143030723833,0.9372707263389581,0.5119412795793165,0.6445141921397379,0.514582670484675,0.7678379828326181,0.8950381679389313,0.9029829134086301,,0.5970001415027595,0.7685067412872042,0.23371970495258157,0.6015607069084232,0.33381633761999635,0.23791979594728643,0.5856060825832352,0.5901063682946868,0.7449911853609186,0.46208723803637525,6,0.5956977185688039,523
Jabalpur,Madhya Pradesh,1.0,0.9889415481832545,0.9658279496769805,0.46296558561110324,0.21770125027418294,0.621067880794702,0.5536649214659686,0.22512737999463658,0.681999652838049,0.8226338958180484,0.5201577563540755,0.6462199781659388,0.6169795312334287,0.7801099785407725,0.9329516539440206,0.9236895453229077,,0.6439790575916231,0.7969982192826253,0.5853530031612223,0.6867110397062199,0.5984423111755116,0.39379339662746216,0.7094173690900373,0.5607167212941556,0.7799901374414137,0.617546171257444,6,0.6669175997707627,373
Narsimhapur,Madhya Pradesh,0.960140437835605,0.9687203791469196,0.9960897653859231,0.6756833309729501,0.30785259925422237,0.4987582781456954,0.5728075916230366,0.2386698846875837,0.6604756118729387,0.7622890682318415,0.544478527607362,0.8418395196506551,0.7405875490508007,0.8914967811158798,0.890203562340967,0.8979148566463945,0.7140501319261213,0.6596858638743456,0.8987534978377004,0.6029504741833508,0.652742712875832,0.6209020105053432,0.3127391242737708,0.7345407984568859,0.5557441368045526,0.8524084537609395,0.6374034022109234,7,0.6950241978083254,309
Dindori,Madhya Pradesh,0.9609665427509294,0.918167456556082,0.4231553893233593,0.2635604022093188,0.03871463040140383,0.4768211920529801,0.4612238219895289,0.16291230893000802,0.6342648845686513,0.6826852531181218,0.3148553900087643,0.7253002183406113,0.5529748647788737,0.7770922746781116,0.7152671755725192,0.7730958586736171,0.6756266490765171,0.6942125371444744,0.8242177562961079,0.45732349841938885,0.7394996557264172,0.5211012497735917,0.24599688252798635,0.5135642688823455,0.45118833172301487,0.7087460784087465,0.5939968898520691,7,0.5668738922165439,581
Mandla,Madhya Pradesh,0.9520859149111939,0.8995260663507108,0.6548792927575655,0.4133975357598074,0.15014257512612414,0.4293253311258278,0.49852748691099463,0.22687047465808527,0.7401492796389516,0.9031548055759354,0.48970201577563544,0.7555949781659388,0.5309152614275109,0.7949302575107297,0.8423664122137406,0.6620330147697654,0.8164577836411611,0.9538701004669592,0.7664716357161028,0.6018967334035827,0.7376635299518017,0.5323310994385075,0.35765906192433056,0.5832261193385383,0.5716808125119204,0.7171679848175371,0.6809071349346351,7,0.6382455129006577,440
Chhindwara,Madhya Pradesh,0.9159438248657581,0.9649289099526066,0.8140088405304319,0.677666052967002,0.38363676244790523,0.4894453642384106,0.5960405759162304,0.35679806918744966,0.7991668113174796,0.8807776962582539,0.6669588080631025,0.7615993449781658,0.6638031604624032,0.8759388412017167,0.9002544529262086,0.888647552852592,,0.7368048676949202,0.8977359450521497,0.7738672286617492,0.6869405554280468,0.5350479985509872,0.6376647300552644,0.707604959167019,0.6599483921485032,0.8180486704842173,0.7113435542405195,6,0.7242363940100648,238
Seoni,Madhya Pradesh,0.9665427509293679,0.9747235387045815,0.6450187011220674,0.38181560685455324,0.22340425531914893,0.4498137417218543,0.574934554973822,0.2602574416733708,0.8061100503384828,0.8261188554658841,0.5686897458369852,0.7823417030567686,0.6378194930533461,0.9176502145922745,0.933969465648855,0.7990153489719085,0.8159630606860159,0.9390123107400594,0.8303230730094123,0.7822971548998947,0.619233417489098,0.567469661293244,0.33626186764914273,0.6068864324419289,0.6072221296577089,0.8141592450646303,0.6986515065381239,7,0.681729828425598,339
Balaghat,Madhya Pradesh,0.9434118133002892,0.9582938388625595,0.7165929955797348,0.7127885568616343,0.2467646413687212,0.6956746688741721,0.673920157068063,0.3435237329042638,0.924145113695539,0.9787234042553192,0.751205083260298,0.40010917030567683,0.6868172658818539,0.9002145922746781,0.9376590330788803,0.9665508253692441,,0.9507570397622755,0.9559908420249301,0.39473129610115903,0.631627266467753,0.31715268973012145,0.5488167776675641,0.7122544191411851,0.7343034982366966,0.7782701773820666,0.6331793186256339,6,0.7145018533463956,262
Guna,Madhya Pradesh,0.940107393638992,0.94565560821485,0.6829309758585514,0.3738847188783459,0.2838341741610002,0.43398178807947024,0.2972840314136126,0.05510860820595335,0.5125846207255685,0.7986060161408658,0.4331726555652936,0.7958515283842794,0.6785449146250928,0.7117757510729613,0.9743002544529265,0.895742832319722,0.6500659630606861,0.7641149002405547,0.9033324853726787,0.6054794520547945,0.8703236171677761,0.6759644991849304,0.28850786453167065,0.6100657764718683,0.41935118641025876,0.8112430561709963,0.6796841116590129,7,0.630086032678034,460
Ashoknagar,Madhya Pradesh,0.8265179677819082,0.9554502369668247,0.8311798707922474,0.3459849879620451,0.12820794033779337,0.3421978476821192,0.3705824607329843,0.05363368195226604,0.48411734073945495,0.7175348495964784,0.4589176161262051,0.7568231441048034,0.5680347862975925,0.7086909871244634,0.8895674300254452,0.8851723139299159,0.4907651715039579,0.6644969576906751,0.8109895700839481,0.5911485774499472,0.6495294927702547,0.5671074080782468,0.5074394218506447,0.5715898085871564,0.41695718982947777,0.7616577322964441,0.6116395142039535,7,0.5904610612292579,533
Shahdol,Madhya Pradesh,0.966336224700537,0.9203791469194315,0.6456987419245154,0.45560118963319646,0.19664400087738537,0.5926117549668874,0.5476112565445025,0.2298203271654599,0.5224787363304981,0.7879677182685253,0.46275197195442597,0.6535207423580786,0.5623077738890656,0.7809817596566523,0.8171755725190839,0.8097306689834927,0.77127308707124,0.8587802462148014,0.919358941745103,0.3506849315068493,0.6339224236860225,0.42039485600434706,0.5413065041802465,0.6295451765036588,0.5101260020526823,0.7247433034812747,0.6422458557726584,7,0.6266650844525685,463
Anuppur,Madhya Pradesh,0.9281288723667905,0.905529225908373,0.6557293437606256,0.5690412122928765,0.1431234919938583,0.5339403973509934,0.5947316753926702,0.2012603915258782,0.6771393855233466,0.822450476889215,0.5196099912357581,0.46247270742358076,0.6277441934457524,0.8142435622317596,0.806615776081425,0.7865624094989865,0.7785290237467017,0.8016131314560635,0.8504197405240397,0.7707060063224447,0.6791370208859306,0.5743524723781923,0.6560861555901941,0.6225820906122529,0.5630383841133737,0.6995277297363008,0.730120507271938,7,0.6538171779334664,406
Sidhi,Madhya Pradesh,0.9223461379595208,0.8853080568720381,0.72203332199932,0.2190907803427277,0.13434963807852598,0.25838162251655633,0.5415575916230367,0.18155001340842047,0.6012844992188856,0.8664710198092443,0.31912795793163895,0.6331877729257641,0.37108919291547354,0.7343079399141632,0.7937659033078882,0.6508832898928468,0.6400065963060686,0.8635913400311307,0.7552785550750446,0.453740779768177,0.7218269451457425,0.5359536315884804,0.3262009352416042,0.5235849262947815,0.5019982163982453,0.6366468197912272,0.6137998261651784,7,0.5690074471623581,578
Singrauli,Madhya Pradesh,0.8331268071045023,0.769352290679305,0.624277456647399,0.33040645800878066,0.2529063391094538,0.5930256622516556,0.43782722513089006,0.21882542236524535,0.5709078285019962,0.8371239911958914,0.5036152497808939,0.6359170305676856,0.5696256230777389,0.6337178111587983,0.616412213740458,0.6746307558644657,0.6193931398416886,0.7693505023347956,0.9025693207835157,0.49146469968387774,0.5251319715400505,0.4774497373664191,0.5513674365877852,0.5671825023001827,0.5136599433949833,0.6260606868818293,0.6195324011625905,7,0.5816088834348965,553
Jhabua,Madhya Pradesh,0.7992565055762082,0.9646129541864138,0.7482148928935736,0.402067695793797,0.09706075893836369,0.44029387417218546,0.0,0.03204612496647895,0.3667766012844993,0.7545854732208364,0.4563978965819457,0.9089792576419216,0.628380528157811,0.8253755364806866,0.9090330788804071,0.9158702577468867,0.8166226912928759,0.6159615112494694,0.9361485627066904,0.23772391991570074,0.6926784484737204,0.3752943307371854,0.21822304095224607,0.5752511135934236,0.32196121921075205,0.8375277317815426,0.5560932150468412,7,0.5727083199081399,573
Alirajpur,Madhya Pradesh,0.7317224287484512,0.9529225908372829,0.823529411764706,0.7852995326441015,0.0960737003728888,0.4281870860927153,0.057755235602094265,0.04947707160096539,0.4671064051379969,0.7842993396918563,0.4354732690622261,0.5551310043668122,0.5339908792024605,0.7373927038626609,0.7858778625954199,0.8187083695337388,0.7382915567282321,0.9319371727748691,0.9384380564741795,0.5481559536354056,0.7482212531558412,0.5582322043108133,0.27079495536346887,0.6362891250766909,0.3588222642190278,0.6862201639122184,0.6762958789204013,7,0.5894068580320846,535
Khandwa (East Nimar),Madhya Pradesh,0.8572903758777366,0.9781990521327015,0.8073784427065624,0.6714346409856963,0.43529282737442415,0.3820364238410596,0.47529450261780115,0.19133816036470902,0.8132268703350113,0.896184886280264,0.6534837861524979,0.5347980349344978,0.6134266624244352,0.9175160944206008,0.9131043256997458,0.9006660874601796,,0.8405263902646103,0.8936657339099466,0.46765015806111687,0.6263484048657334,0.48976634667632674,0.1228567379906476,0.6886052938196968,0.6059056411500567,0.7759022409878918,0.573468961961397,6,0.6609705344797605,384
Burhanpur,Madhya Pradesh,0.8360181743081372,0.9472353870458136,0.931315878952737,0.6341877920974367,0.6534327703443737,0.4245653973509934,0.4744764397905758,0.1698846875838026,0.6917201874674535,0.9336023477622891,0.6282865907099036,0.6965065502183406,0.6229716831053134,0.8004291845493562,0.8819338422391857,0.8889371560961482,0.8626319261213721,0.7693505023347956,0.8427880946324091,0.4613277133825079,0.46178563231581365,0.2754935700054338,0.24925605781493554,0.7377925666832486,0.579594050662805,0.7781556832416687,0.5603762138010383,7,0.6639796285971902,376
Agar Malwa,Madhya Pradesh,0.9748038000826105,0.9848341232227487,0.6842910574634479,0.6096870131709391,0.3384514147839438,0.5973716887417219,0.3409685863874345,0.0762939125770984,0.38274605103280673,0.8063096111518708,0.6447195442594215,0.5967521834061135,0.7654046028210839,0.871915236051502,0.9857506361323155,0.907182160440197,,0.9126927975095516,0.9809208852709235,0.42887249736564803,0.6731696121184302,0.4837891686288716,0.39379339662746216,0.6982398495775687,0.45020754108172634,0.8254009637702424,0.6455397262534811,6,0.6548470201707547,400
Shajapur,Madhya Pradesh,0.9231722428748451,0.9958925750394946,0.8597415844950697,0.6411273190766182,0.3191489361702128,0.3433360927152318,0.3825261780104711,0.08058460713327968,0.5759416767922235,0.7831988261188555,0.5595968448729185,0.8115447598253276,0.6397284971895217,0.8141094420600857,0.9763358778625956,0.9329568491167102,0.8347625329815304,0.6439790575916231,0.8977359450521497,0.6910432033719704,0.5652972228597659,0.6297772142727767,0.27504605356383743,0.680403125061912,0.4763696265855497,0.8349350852108482,0.6482344613848076,7,0.6599855745607794,388
Nandurbar,Maharastra,0.8878562577447334,0.8789889415481833,0.9081944916695001,0.3519331539442006,0.34755428822110107,0.14683360927152317,0.3118455497382198,0.2186913381603647,0.583058496788752,0.6111518708730742,0.42484662576687116,0.33719978165938863,0.5706861809311697,0.6637607296137339,0.6983460559796439,0.6805676223573703,0.5448548812664908,0.5764822414037075,0.751717120325617,0.31169652265542674,0.3968326830387882,0.0932802028618005,0.22941759954654947,0.5868934570665403,0.42991877626545644,0.5901120741082614,0.41489732158548287,7,0.5054554072564352,653
Dhule,Maharastra,0.8680297397769516,0.8723538704581357,0.828629717783067,0.42005381673983855,0.6189953937266944,0.19329470198675497,0.4932918848167539,0.3641727004558862,0.296823468147891,0.450476889214967,0.5696757230499562,0.4753002183406113,0.623714073602715,0.7007778969957082,0.7099236641221375,0.7712134375905011,0.2844656992084433,0.3990377812367341,0.5995929788857797,0.484931506849315,0.21023640119348183,0.29596087665278037,0.3301686268952812,0.6335595400785737,0.4348881331370908,0.6561858581303347,0.37205626727454505,7,0.524172449655136,629
Jalgaon,Maharastra,0.8705080545229245,0.8979462875197471,0.903434206052363,0.4318085257045744,0.7770344373766176,0.1111341059602649,0.6202552356020943,0.3647090372754088,0.5134525256031939,0.6082171680117389,0.6718886941279579,0.46301855895196503,0.5730194082087178,0.6652360515021459,0.8283715012722649,0.7373298580944107,,0.43130041035800204,0.8287967438310861,0.511485774499473,0.40234106036263484,0.4618728491215359,0.14595437154598265,0.6653109361894153,0.5557045321240788,0.6533950756059008,0.4636252016197857,6,0.5845089363847952,547
Buldana,Maharastra,0.9555968608013217,0.9077409162717219,0.8250595035702141,0.5611103243166691,0.6639613950427725,0.3800703642384106,0.6753926701570679,0.3786537945829981,0.5821905919111265,0.7898019075568599,0.7237072743207713,0.6451965065502182,0.7247852370346802,0.8285944206008583,0.9229007633587786,0.8898059658268173,,0.8732135276637896,0.7763927753752227,0.33003161222339295,0.3743401422997476,0.2753124433979352,0.2278588635397477,0.715589894040185,0.6299492477057648,0.8022565786742705,0.47619156074997265,6,0.6559968202925482,397
Akola,Maharastra,0.9754233787691037,0.9238546603475515,0.9165249914994901,0.5698909502903273,0.7338232068436059,0.40324917218543044,0.800392670157068,0.5248055779029229,0.7658392640166637,0.7916360968451944,0.7778264680105171,0.6649836244541484,0.7627532081875066,0.7698497854077253,0.9703562340966924,0.8033593976252534,0.49719656992084443,0.8601952738078394,0.695497328923938,0.6073761854583772,0.4282763369290796,0.5727223329107046,0.2547824854754145,0.7537943933225848,0.7321000153864733,0.7942604499542653,0.5594352162037426,7,0.7098975187167665,273
